instance,noise,seed,cmax,delta_heldout__mitigated_only,win_legacy__mitigated_only,win_v2__mitigated_only,changed__mitigated_only,gap__mitigated_only,tie_practical__mitigated_only,tie_statistical__mitigated_only,mc_scale__mitigated_only,delta_heldout__incl_unmitigated,win_legacy__incl_unmitigated,win_v2__incl_unmitigated,changed__incl_unmitigated,gap__incl_unmitigated,tie_practical__incl_unmitigated,tie_statistical__incl_unmitigated,mc_scale__incl_unmitigated
cycle6,dev_algiers,10,6,0.0035393940053204277,rem,zne_rem,True,0.001260717726116356,True,True,0.00617596838769003,0.0035393940053204277,rem,zne_rem,True,0.001260717726116356,True,True,0.005194281434161152
cycle6,dev_algiers,11,6,0.0005446235870622852,rem,zne,True,0.0020464637169218167,True,True,0.00617596838769003,0.0005446235870622852,rem,zne,True,0.0020464637169218167,True,True,0.005194281434161152
cycle6,dev_algiers,12,6,0.0028860774269461567,rem,zne,True,7.668035031037487e-06,True,True,0.00617596838769003,0.0028860774269461567,rem,zne,True,7.668035031037487e-06,True,True,0.005194281434161152
cycle6,dev_algiers,13,6,0.0037810990596088214,rem,zne,True,0.002390513914666862,True,True,0.00617596838769003,0.0037810990596088214,rem,zne,True,0.002390513914666862,True,True,0.005194281434161152
cycle6,dev_algiers,14,6,0.005355438568967881,rem,zne_rem,True,0.0004719936452165879,True,True,0.00617596838769003,0.005355438568967881,rem,zne_rem,True,0.0004719936452165879,True,True,0.005194281434161152
cycle6,dev_algiers,15,6,0.002224127065398799,rem,zne_rem,True,0.0014394821699486766,True,True,0.00617596838769003,0.002224127065398799,rem,zne_rem,True,0.0014394821699486766,True,True,0.005194281434161152
cycle6,dev_algiers,16,6,0.002387969167768647,rem,zne,True,0.0019430391384772773,True,True,0.00617596838769003,0.002387969167768647,rem,zne,True,0.0019430391384772773,True,True,0.005194281434161152
cycle6,dev_algiers,17,6,0.0008177609933832404,rem,zne,True,0.0008983381350435612,True,True,0.00617596838769003,0.0008177609933832404,rem,zne,True,0.0008983381350435612,True,True,0.005194281434161152
cycle6,dev_algiers,18,6,0.0031483069767460994,rem,zne_rem,True,0.0017369196393196438,True,True,0.00617596838769003,0.0031483069767460994,rem,zne_rem,True,0.0017369196393196438,True,True,0.005194281434161152
cycle6,dev_algiers,19,6,0.0035987962338115656,rem,zne_rem,True,0.0012906044180441218,True,True,0.00617596838769003,0.0035987962338115656,rem,zne_rem,True,0.0012906044180441218,True,True,0.005194281434161152
cycle6,dev_algiers,20,6,0.003209862306480065,rem,zne,True,0.0014263733978369722,True,True,0.00617596838769003,0.003209862306480065,rem,zne,True,0.0014263733978369722,True,True,0.005194281434161152
cycle6,dev_algiers,21,6,0.0036096626530711293,rem,zne,True,0.0022055409405740013,True,True,0.00617596838769003,0.0036096626530711293,rem,zne,True,0.0022055409405740013,True,True,0.005194281434161152
cycle6,dev_algiers,22,6,0.002472660145985585,rem,zne,True,0.000133783956703616,True,True,0.00617596838769003,0.002472660145985585,rem,zne,True,0.000133783956703616,True,True,0.005194281434161152
cycle6,dev_algiers,23,6,0.0036679013328996626,rem,zne_rem,True,0.002531005781968348,True,True,0.00617596838769003,0.0036679013328996626,rem,zne_rem,True,0.002531005781968348,True,True,0.005194281434161152
cycle6,dev_algiers,24,6,0.0006796217863257089,rem,zne,True,0.002433605869198644,True,True,0.00617596838769003,0.0006796217863257089,rem,zne,True,0.002433605869198644,True,True,0.005194281434161152
cycle6,dev_algiers,25,6,0.003353131156962045,rem,zne_rem,True,0.004135303293115856,True,True,0.00617596838769003,0.003353131156962045,rem,zne_rem,True,0.004135303293115856,True,True,0.005194281434161152
cycle6,dev_algiers,26,6,0.0031763980388731642,rem,zne,True,0.0022497003603022658,True,True,0.00617596838769003,0.004328703703703641,none,zne,True,0.0022497003603022658,True,True,0.005194281434161152
cycle6,dev_algiers,27,6,-9.489492648577051e-05,rem,zne_rem,True,0.0009103905829516515,True,True,0.00617596838769003,-9.489492648577051e-05,rem,zne_rem,True,0.0009103905829516515,True,True,0.005194281434161152
cycle6,dev_algiers,28,6,0.0026949661823449933,rem,zne_rem,True,0.00215866905010404,True,True,0.00617596838769003,0.0026949661823449933,rem,zne_rem,True,0.00215866905010404,True,True,0.005194281434161152
cycle6,dev_algiers,29,6,0.0009547261033271663,rem,zne,True,0.00036247354208569,True,True,0.00617596838769003,0.0009547261033271663,rem,zne,True,0.00036247354208569,True,True,0.005194281434161152
cycle6,dev_lagos,0,6,0.0,rem,rem,False,0.007169430107497832,True,True,0.034547809079315955,0.0,rem,rem,False,0.007169430107497832,True,True,0.027152563725386283
cycle6,dev_lagos,1,6,0.0,zne_rem,zne_rem,False,0.005977571228128896,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.005977571228128896,True,True,0.027152563725386283
cycle6,dev_lagos,2,6,-0.008432785028362371,zne_rem,rem,True,0.004223532829658742,True,True,0.034547809079315955,-0.008432785028362371,zne_rem,rem,True,0.004223532829658742,True,True,0.027152563725386283
cycle6,dev_lagos,3,6,-0.004951813510577915,zne_rem,zne,True,0.0004473369361847566,True,True,0.034547809079315955,-0.004951813510577915,zne_rem,zne,True,0.0004473369361847566,True,True,0.027152563725386283
cycle6,dev_lagos,4,6,-0.0351961490155081,rem,zne_rem,True,0.01350481275649013,False,True,0.034547809079315955,-0.0351961490155081,rem,zne_rem,True,0.01350481275649013,False,True,0.027152563725386283
cycle6,dev_lagos,5,6,-0.014324173656526542,zne_rem,rem,True,0.005119361378614388,True,True,0.034547809079315955,-0.014324173656526542,zne_rem,rem,True,0.005119361378614388,True,True,0.027152563725386283
cycle6,dev_lagos,6,6,0.0,zne_rem,zne_rem,False,0.0033210361810420835,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.0033210361810420835,True,True,0.027152563725386283
cycle6,dev_lagos,7,6,0.0038476591318852005,rem,zne_rem,True,0.0028789226960770353,True,True,0.034547809079315955,0.0038476591318852005,rem,zne_rem,True,0.0028789226960770353,True,True,0.027152563725386283
cycle6,dev_lagos,8,6,0.00798107594354538,zne_rem,zne,True,0.0013267292890324957,True,True,0.034547809079315955,0.00798107594354538,zne_rem,zne,True,0.0013267292890324957,True,True,0.027152563725386283
cycle6,dev_lagos,9,6,0.02595077200482349,zne_rem,zne,True,0.0032081082289356307,True,True,0.034547809079315955,0.02595077200482349,zne_rem,zne,True,0.0032081082289356307,True,True,0.027152563725386283
cycle6,dev_lagos,10,6,-0.013832508694661435,zne_rem,rem,True,0.007198402139590605,True,True,0.034547809079315955,-0.013832508694661435,zne_rem,rem,True,0.007198402139590605,True,True,0.027152563725386283
cycle6,dev_lagos,11,6,0.0,zne_rem,zne_rem,False,0.0036331146616086496,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.0036331146616086496,True,True,0.027152563725386283
cycle6,dev_lagos,12,6,0.0,zne_rem,zne_rem,False,0.0010548787652059587,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.0010548787652059587,True,True,0.027152563725386283
cycle6,dev_lagos,13,6,0.0019151009204187719,zne,zne_rem,True,0.006064900992914311,True,True,0.034547809079315955,0.0019151009204187719,zne,zne_rem,True,0.006064900992914311,True,True,0.027152563725386283
cycle6,dev_lagos,14,6,-0.003258276897166757,zne_rem,rem,True,0.0061223698817109845,True,True,0.034547809079315955,-0.003258276897166757,zne_rem,rem,True,0.0061223698817109845,True,True,0.027152563725386283
cycle6,dev_lagos,15,6,-0.0046242796072848424,zne_rem,rem,True,0.0010295349660181992,True,True,0.034547809079315955,-0.0046242796072848424,zne_rem,rem,True,0.0010295349660181992,True,True,0.027152563725386283
cycle6,dev_lagos,16,6,0.0,zne_rem,zne_rem,False,0.004000760700670851,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.004000760700670851,True,True,0.027152563725386283
cycle6,dev_lagos,17,6,-0.00526263920353984,zne_rem,zne,True,0.0002532129955440156,True,True,0.034547809079315955,-0.00526263920353984,zne_rem,zne,True,0.0002532129955440156,True,True,0.027152563725386283
cycle6,dev_lagos,18,6,-0.0064681700726245545,rem,zne_rem,True,0.005311724969685648,True,True,0.034547809079315955,-0.0064681700726245545,rem,zne_rem,True,0.005311724969685648,True,True,0.027152563725386283
cycle6,dev_lagos,19,6,0.007418990116087658,rem,zne,True,0.006319598726644139,True,True,0.034547809079315955,0.007418990116087658,rem,zne,True,0.004204861111110995,True,True,0.027152563725386283
cycle6,dev_lagos,20,6,-0.006051999167830391,zne_rem,rem,True,0.00712335493536526,True,True,0.034547809079315955,-0.006051999167830391,zne_rem,rem,True,0.00712335493536526,True,True,0.027152563725386283
cycle6,dev_lagos,21,6,0.0,zne_rem,zne_rem,False,0.006704462643552449,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.006704462643552449,True,True,0.027152563725386283
cycle6,dev_lagos,22,6,-0.006950877050051485,zne_rem,zne,True,0.010171802862172155,False,True,0.034547809079315955,-0.006950877050051485,zne_rem,zne,True,0.004960648148148117,True,True,0.027152563725386283
cycle6,dev_lagos,23,6,-0.020722180368153764,zne_rem,rem,True,0.001091146420261373,True,True,0.034547809079315955,-0.01702936217070208,zne_rem,none,True,0.0001715850612201327,True,True,0.027152563725386283
cycle6,dev_lagos,24,6,0.0,zne_rem,zne_rem,False,0.0062325027266363865,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.0062325027266363865,True,True,0.027152563725386283
cycle6,dev_lagos,25,6,0.0,rem,rem,False,0.0036465694503122134,True,True,0.034547809079315955,0.0,rem,rem,False,0.0036465694503122134,True,True,0.027152563725386283
cycle6,dev_lagos,26,6,0.03411132466570267,zne_rem,rem,True,0.006737440318690872,True,True,0.034547809079315955,0.03411132466570267,zne_rem,rem,True,0.006737440318690872,True,True,0.027152563725386283
cycle6,dev_lagos,27,6,0.0,zne_rem,zne_rem,False,0.008727025535347113,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.008727025535347113,True,True,0.027152563725386283
cycle6,dev_lagos,28,6,0.0,zne_rem,zne_rem,False,0.011451966078913167,False,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.011451966078913167,False,True,0.027152563725386283
cycle6,dev_lagos,29,6,0.0,zne_rem,zne_rem,False,0.003290059584809555,True,True,0.034547809079315955,0.0,zne_rem,zne_rem,False,0.003290059584809555,True,True,0.027152563725386283
k33,dev_algiers,0,9,0.002078380260764892,rem,zne_rem,True,0.0017575145949189322,True,True,0.0061215740725695895,0.002078380260764892,rem,zne_rem,True,0.0017575145949189322,True,True,0.005295855026550998
k33,dev_algiers,1,9,0.0022535856610030086,rem,zne,True,0.002101772321349035,True,True,0.0061215740725695895,0.0022535856610030086,rem,zne,True,0.002101772321349035,True,True,0.005295855026550998
k33,dev_algiers,2,9,0.0016240522473186128,rem,zne,True,0.0008522742420618589,True,True,0.0061215740725695895,0.0016240522473186128,rem,zne,True,0.0008522742420618589,True,True,0.005295855026550998
k33,dev_algiers,3,9,0.0025541185317113596,rem,zne,True,0.002067395743677663,True,True,0.0061215740725695895,0.0025541185317113596,rem,zne,True,0.002067395743677663,True,True,0.005295855026550998
k33,dev_algiers,4,9,0.0014876974814149282,rem,zne,True,0.0008845502914802764,True,True,0.0061215740725695895,0.0014876974814149282,rem,zne,True,0.0008845502914802764,True,True,0.005295855026550998
k33,dev_algiers,5,9,0.0017813162790831015,rem,zne_rem,True,0.0001809802660582028,True,True,0.0061215740725695895,0.0017813162790831015,rem,zne_rem,True,0.0001809802660582028,True,True,0.005295855026550998
k33,dev_algiers,6,9,0.0009149605936551121,rem,zne_rem,True,0.0015139645986488451,True,True,0.0061215740725695895,0.0009149605936551121,rem,zne_rem,True,0.0015139645986488451,True,True,0.005295855026550998
k33,dev_algiers,7,9,0.0013609798851685567,rem,zne,True,0.0007105080684740487,True,True,0.0061215740725695895,0.0013609798851685567,rem,zne,True,0.0007105080684740487,True,True,0.005295855026550998
k33,dev_algiers,8,9,0.002325032757234509,rem,zne,True,0.0012924334586067712,True,True,0.0061215740725695895,0.002325032757234509,rem,zne,True,0.0012924334586067712,True,True,0.005295855026550998
k33,dev_algiers,9,9,0.0028548228341816876,rem,zne_rem,True,0.0013730022152110845,True,True,0.0061215740725695895,0.0028548228341816876,rem,zne_rem,True,0.0013730022152110845,True,True,0.005295855026550998
k33,dev_algiers,10,9,0.00198780258225364,rem,zne_rem,True,0.0010206905565187925,True,True,0.0061215740725695895,0.00198780258225364,rem,zne_rem,True,0.0010206905565187925,True,True,0.005295855026550998
k33,dev_algiers,11,9,0.0026967623558610525,rem,zne,True,0.0002227553947130465,True,True,0.0061215740725695895,0.0026967623558610525,rem,zne,True,0.0002227553947130465,True,True,0.005295855026550998
k33,dev_algiers,12,9,0.0008773677490495778,rem,zne_rem,True,0.0015306893393508207,True,True,0.0061215740725695895,0.0011878682659933286,none,zne_rem,True,0.0015306893393508207,True,True,0.005295855026550998
k33,dev_algiers,13,9,0.002954049228173033,rem,zne,True,0.0009649729039803091,True,True,0.0061215740725695895,0.002954049228173033,rem,zne,True,0.0009649729039803091,True,True,0.005295855026550998
k33,dev_algiers,14,9,0.0026656099595806873,rem,zne_rem,True,0.0012422960215080507,True,True,0.0061215740725695895,0.0026656099595806873,rem,zne_rem,True,0.0012422960215080507,True,True,0.005295855026550998
k33,dev_algiers,15,9,0.0021162346135668144,rem,zne_rem,True,0.0015269516346838733,True,True,0.0061215740725695895,0.0021162346135668144,rem,zne_rem,True,0.0015269516346838733,True,True,0.005295855026550998
k33,dev_algiers,16,9,0.0028897840222405057,rem,zne_rem,True,0.0011396461918008899,True,True,0.0061215740725695895,0.0032394627170413744,none,zne_rem,True,0.0011396461918008899,True,True,0.005295855026550998
k33,dev_algiers,17,9,0.002579837710666494,rem,zne,True,0.001098079854617379,True,True,0.0061215740725695895,0.0025079732510287817,none,zne,True,0.001098079854617379,True,True,0.005295855026550998
k33,dev_algiers,18,9,0.0027567932013602865,rem,zne,True,0.00026223705830534055,True,True,0.0061215740725695895,0.0027567932013602865,rem,zne,True,0.00026223705830534055,True,True,0.005295855026550998
k33,dev_algiers,19,9,0.0013870243464406135,rem,zne_rem,True,0.0009490792561016469,True,True,0.0061215740725695895,0.0013870243464406135,rem,zne_rem,True,0.0009490792561016469,True,True,0.005295855026550998
k33,dev_algiers,20,9,0.0030507544935756523,rem,zne_rem,True,0.00043523382768947033,True,True,0.0061215740725695895,0.0030507544935756523,rem,zne_rem,True,0.00043523382768947033,True,True,0.005295855026550998
k33,dev_algiers,21,9,0.002590406898623129,rem,zne_rem,True,0.00027402424125529996,True,True,0.0061215740725695895,0.002590406898623129,rem,zne_rem,True,0.00027402424125529996,True,True,0.005295855026550998
k33,dev_algiers,22,9,0.0025261029571844087,rem,zne,True,0.0006219778232893256,True,True,0.0061215740725695895,0.0025261029571844087,rem,zne,True,0.0006219778232893256,True,True,0.005295855026550998
k33,dev_algiers,23,9,0.00076450763569449,rem,zne_rem,True,0.0008179074959443958,True,True,0.0061215740725695895,0.00076450763569449,rem,zne_rem,True,0.0008179074959443958,True,True,0.005295855026550998
k33,dev_algiers,24,9,0.0038410950155401383,rem,zne,True,0.00010241796187997834,True,True,0.0061215740725695895,0.0038410950155401383,rem,zne,True,0.00010241796187997834,True,True,0.005295855026550998
k33,dev_algiers,25,9,0.0031666221302503335,rem,zne_rem,True,0.0001030498292753341,True,True,0.0061215740725695895,0.0025191691405811335,none,zne_rem,True,0.0001030498292753341,True,True,0.005295855026550998
k33,dev_algiers,26,9,0.002617974059722275,rem,zne,True,0.0009024250599978025,True,True,0.0061215740725695895,0.002617974059722275,rem,zne,True,0.0009024250599978025,True,True,0.005295855026550998
k33,dev_algiers,27,9,0.001910166545883681,rem,zne_rem,True,9.480183796882084e-05,True,True,0.0061215740725695895,0.001910166545883681,rem,zne_rem,True,9.480183796882084e-05,True,True,0.005295855026550998
k33,dev_algiers,28,9,0.0014867011619166617,rem,zne,True,8.957180700646873e-05,True,True,0.0061215740725695895,0.0014867011619166617,rem,zne,True,8.957180700646873e-05,True,True,0.005295855026550998
k33,dev_algiers,29,9,0.0021710338986572772,rem,zne,True,0.0017752027266246969,True,True,0.0061215740725695895,0.0021710338986572772,rem,zne,True,0.0017752027266246969,True,True,0.005295855026550998
k33,dev_lagos,0,9,0.0,zne_rem,zne_rem,False,0.0007390322198061414,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.0007390322198061414,True,True,0.04240932107727474
k33,dev_lagos,1,9,0.0022890966995528905,zne_rem,rem,True,0.0001684970071579599,True,True,0.05581831314927366,0.0022890966995528905,zne_rem,rem,True,0.0001684970071579599,True,True,0.04240932107727474
k33,dev_lagos,2,9,0.0,zne_rem,zne_rem,False,0.006703810985016164,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.006703810985016164,True,True,0.04240932107727474
k33,dev_lagos,3,9,0.0027994376436925347,rem,zne,True,0.0033021328177450177,True,True,0.05581831314927366,0.0027994376436925347,rem,zne,True,0.0012147633744855706,True,True,0.04240932107727474
k33,dev_lagos,4,9,0.013741613419749835,rem,zne_rem,True,0.0006385859967866334,True,True,0.05581831314927366,0.013741613419749835,rem,zne_rem,True,0.0006385859967866334,True,True,0.04240932107727474
k33,dev_lagos,5,9,0.0,zne_rem,zne_rem,False,0.0013155769300310356,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.0013155769300310356,True,True,0.04240932107727474
k33,dev_lagos,6,9,0.0,rem,rem,False,0.0034943208546567494,True,True,0.05581831314927366,0.0,rem,rem,False,0.0034943208546567494,True,True,0.04240932107727474
k33,dev_lagos,7,9,0.012446481008121681,zne_rem,zne,True,0.0007211149436091317,True,True,0.05581831314927366,0.012446481008121681,zne_rem,zne,True,0.0007211149436091317,True,True,0.04240932107727474
k33,dev_lagos,8,9,0.0,zne_rem,zne_rem,False,0.0016178754520896265,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.0016178754520896265,True,True,0.04240932107727474
k33,dev_lagos,9,9,0.002975760938078569,zne_rem,zne,True,0.0010799270188425222,True,True,0.05581831314927366,0.002975760938078569,zne_rem,zne,True,0.0008287037037036587,True,True,0.04240932107727474
k33,dev_lagos,10,9,0.0,zne_rem,zne_rem,False,0.008134616202779082,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.008134616202779082,True,True,0.04240932107727474
k33,dev_lagos,11,9,0.0,zne_rem,zne_rem,False,0.009288132980446477,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.009288132980446477,True,True,0.04240932107727474
k33,dev_lagos,12,9,3.227669990673988e-05,zne_rem,zne,True,5.899870326077978e-05,True,True,0.05581831314927366,3.227669990673988e-05,zne_rem,zne,True,5.899870326077978e-05,True,True,0.04240932107727474
k33,dev_lagos,13,9,0.0,zne_rem,zne_rem,False,0.004121989189870913,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.004121989189870913,True,True,0.04240932107727474
k33,dev_lagos,14,9,0.0,zne_rem,zne_rem,False,0.007729909897962705,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.007729909897962705,True,True,0.04240932107727474
k33,dev_lagos,15,9,0.002348745986839731,zne_rem,zne,True,0.004416011639247577,True,True,0.05581831314927366,0.002348745986839731,zne_rem,zne,True,0.00349999999999998,True,True,0.04240932107727474
k33,dev_lagos,16,9,0.00045250483260871207,zne_rem,zne,True,0.0005302338488445428,True,True,0.05581831314927366,0.00045250483260871207,zne_rem,zne,True,0.0005302338488445428,True,True,0.04240932107727474
k33,dev_lagos,17,9,0.0018578100921675914,rem,zne_rem,True,0.0029383935144598333,True,True,0.05581831314927366,0.0018578100921675914,rem,zne_rem,True,0.0029383935144598333,True,True,0.04240932107727474
k33,dev_lagos,18,9,-0.003995956023947592,zne_rem,rem,True,0.0004976809151774049,True,True,0.05581831314927366,-0.003995956023947592,zne_rem,rem,True,0.0004976809151774049,True,True,0.04240932107727474
k33,dev_lagos,19,9,0.0,rem,rem,False,0.0012392524278043453,True,True,0.05581831314927366,0.0,rem,rem,False,0.0012392524278043453,True,True,0.04240932107727474
k33,dev_lagos,20,9,-0.0003732073051777955,rem,zne,True,0.0009268521252306696,True,True,0.05581831314927366,-0.0003732073051777955,rem,zne,True,0.0009268521252306696,True,True,0.04240932107727474
k33,dev_lagos,21,9,0.0009525892846031133,zne_rem,rem,True,0.0006740839564370912,True,True,0.05581831314927366,0.0009525892846031133,zne_rem,rem,True,0.0006740839564370912,True,True,0.04240932107727474
k33,dev_lagos,22,9,0.0,rem,rem,False,0.0023059864273593045,True,True,0.05581831314927366,0.0,rem,rem,False,0.0023059864273593045,True,True,0.04240932107727474
k33,dev_lagos,23,9,0.003275354114802062,rem,zne_rem,True,0.008598240195580403,True,True,0.05581831314927366,0.003275354114802062,rem,zne_rem,True,0.008598240195580403,True,True,0.04240932107727474
k33,dev_lagos,24,9,-0.002091446833950592,rem,zne_rem,True,0.004624678064816545,True,True,0.05581831314927366,-0.002091446833950592,rem,zne_rem,True,0.004624678064816545,True,True,0.04240932107727474
k33,dev_lagos,25,9,-0.0026565668975542306,rem,zne_rem,True,0.0015284041186070564,True,True,0.05581831314927366,-0.0026565668975542306,rem,zne_rem,True,0.0015284041186070564,True,True,0.04240932107727474
k33,dev_lagos,26,9,0.0,zne_rem,zne_rem,False,0.0032479226538847505,True,True,0.05581831314927366,0.0,zne_rem,zne_rem,False,0.0032479226538847505,True,True,0.04240932107727474
k33,dev_lagos,27,9,0.0030893164774737237,rem,zne,True,0.008004216052968303,True,True,0.05581831314927366,0.0030893164774737237,rem,zne,True,0.003934156378600807,True,True,0.04240932107727474
k33,dev_lagos,28,9,0.003668944661607196,zne_rem,zne,True,0.0021078037805674693,True,True,0.05581831314927366,0.003668944661607196,zne_rem,zne,True,0.0018603395061727868,True,True,0.04240932107727474
k33,dev_lagos,29,9,-0.004313543471748941,zne_rem,rem,True,0.0006230530442806131,True,True,0.05581831314927366,-0.004313543471748941,zne_rem,rem,True,0.0006230530442806131,True,True,0.04240932107727474
octahedron,dev_algiers,0,8,0.0014521021867194006,rem,zne_rem,True,0.00024011054865903658,True,True,0.00522205392144513,0.0014521021867194006,rem,zne_rem,True,0.00024011054865903658,True,True,0.0044747576939852445
octahedron,dev_algiers,1,8,0.001658400336939106,rem,zne_rem,True,9.672281506761804e-05,True,True,0.00522205392144513,0.001658400336939106,rem,zne_rem,True,9.672281506761804e-05,True,True,0.0044747576939852445
octahedron,dev_algiers,2,8,0.002003587242304844,rem,zne_rem,True,0.0015352956553483649,True,True,0.00522205392144513,0.002003587242304844,rem,zne_rem,True,0.0015352956553483649,True,True,0.0044747576939852445
octahedron,dev_algiers,3,8,0.0017723234122797998,rem,zne,True,0.00161880947582356,True,True,0.00522205392144513,0.0017723234122797998,rem,zne,True,0.00161880947582356,True,True,0.0044747576939852445
octahedron,dev_algiers,4,8,-0.001759379856446669,zne_rem,zne,True,0.0007849018294255605,True,True,0.00522205392144513,-0.001759379856446669,zne_rem,zne,True,0.0007849018294255605,True,True,0.0044747576939852445
octahedron,dev_algiers,5,8,0.002183226666595775,rem,zne,True,0.0009866320354041669,True,True,0.00522205392144513,0.00352539062499993,none,zne,True,0.0009866320354041669,True,True,0.0044747576939852445
octahedron,dev_algiers,6,8,0.0,zne_rem,zne_rem,False,0.0006809064179088137,True,True,0.00522205392144513,0.0,zne_rem,zne_rem,False,0.0006809064179088137,True,True,0.0044747576939852445
octahedron,dev_algiers,7,8,0.0032602800689334327,rem,zne_rem,True,0.0011135047830753697,True,True,0.00522205392144513,0.0032602800689334327,rem,zne_rem,True,0.0011135047830753697,True,True,0.0044747576939852445
octahedron,dev_algiers,8,8,0.002439143520301973,rem,zne_rem,True,0.00040568389559569873,True,True,0.00522205392144513,0.002439143520301973,rem,zne_rem,True,0.00040568389559569873,True,True,0.0044747576939852445
octahedron,dev_algiers,9,8,0.001403122301345136,zne,zne_rem,True,0.0013848486880472521,True,True,0.00522205392144513,0.001403122301345136,zne,zne_rem,True,0.0013848486880472521,True,True,0.0044747576939852445
octahedron,dev_algiers,10,8,0.0009489641542967664,rem,zne_rem,True,0.00039970945883358033,True,True,0.00522205392144513,0.0009489641542967664,rem,zne_rem,True,0.00039970945883358033,True,True,0.0044747576939852445
octahedron,dev_algiers,11,8,0.0026332614078754257,rem,zne,True,0.00204615505081103,True,True,0.00522205392144513,0.0025716145833332704,none,zne,True,0.00204615505081103,True,True,0.0044747576939852445
octahedron,dev_algiers,12,8,0.002252013749267756,rem,zne_rem,True,0.0009259271559775573,True,True,0.00522205392144513,0.003149469806935118,none,zne_rem,True,0.0009259271559775573,True,True,0.0044747576939852445
octahedron,dev_algiers,13,8,0.002803855422575219,rem,zne_rem,True,0.00015639674586399865,True,True,0.00522205392144513,0.002803855422575219,rem,zne_rem,True,0.00015639674586399865,True,True,0.0044747576939852445
octahedron,dev_algiers,14,8,0.0020233167612752068,rem,zne,True,7.661428992761232e-05,True,True,0.00522205392144513,0.0020233167612752068,rem,zne,True,7.661428992761232e-05,True,True,0.0044747576939852445
octahedron,dev_algiers,15,8,0.0,zne_rem,zne_rem,False,0.00024437885794338643,True,True,0.00522205392144513,0.0,zne_rem,zne_rem,False,0.00024437885794338643,True,True,0.0044747576939852445
octahedron,dev_algiers,16,8,0.0011670780549887932,rem,zne,True,0.00013634633276461694,True,True,0.00522205392144513,0.0011670780549887932,rem,zne,True,0.00013634633276461694,True,True,0.0044747576939852445
octahedron,dev_algiers,17,8,0.0026343750458219656,rem,zne,True,0.00022936975388848646,True,True,0.00522205392144513,0.0026343750458219656,rem,zne,True,0.00022936975388848646,True,True,0.0044747576939852445
octahedron,dev_algiers,18,8,-0.00018956543707507323,rem,zne,True,0.0005892811887672489,True,True,0.00522205392144513,-0.00018956543707507323,rem,zne,True,0.0005892811887672489,True,True,0.0044747576939852445
octahedron,dev_algiers,19,8,0.001012321341754857,rem,zne,True,0.0005781094947887311,True,True,0.00522205392144513,0.001012321341754857,rem,zne,True,0.0005781094947887311,True,True,0.0044747576939852445
octahedron,dev_algiers,20,8,-0.0011484434035835267,zne,zne_rem,True,0.00018584056656979764,True,True,0.00522205392144513,-0.0011484434035835267,zne,zne_rem,True,0.00018584056656979764,True,True,0.0044747576939852445
octahedron,dev_algiers,21,8,0.0018386114917149365,rem,zne,True,0.0015442595694405287,True,True,0.00522205392144513,0.0018386114917149365,rem,zne,True,0.0015442595694405287,True,True,0.0044747576939852445
octahedron,dev_algiers,22,8,-0.0003823384714055772,zne,zne_rem,True,0.0017820270489580237,True,True,0.00522205392144513,-0.0003823384714055772,zne,zne_rem,True,0.0017820270489580237,True,True,0.0044747576939852445
octahedron,dev_algiers,23,8,0.002494948920464826,rem,zne,True,7.537433879453714e-05,True,True,0.00522205392144513,0.002873363593470582,none,zne,True,7.537433879453714e-05,True,True,0.0044747576939852445
octahedron,dev_algiers,24,8,-0.00040456431959663697,zne_rem,zne,True,0.0021844752137573503,True,True,0.00522205392144513,-0.00040456431959663697,zne_rem,zne,True,0.0021844752137573503,True,True,0.0044747576939852445
octahedron,dev_algiers,25,8,0.002781863786715466,rem,zne_rem,True,0.0009973361675093412,True,True,0.00522205392144513,0.002781863786715466,rem,zne_rem,True,0.0009973361675093412,True,True,0.0044747576939852445
octahedron,dev_algiers,26,8,0.0025455644801505584,rem,zne_rem,True,0.0007615767976440063,True,True,0.00522205392144513,0.0025455644801505584,rem,zne_rem,True,0.0007615767976440063,True,True,0.0044747576939852445
octahedron,dev_algiers,27,8,0.0015037503817492553,rem,zne,True,0.0005474722047384833,True,True,0.00522205392144513,0.0015037503817492553,rem,zne,True,0.0005474722047384833,True,True,0.0044747576939852445
